"ID","Gender","Age","Afraid","Angry","Attractive","Babyface","Disgusted","Dominant","Feminine","Happy","Masculine","Prototypic","Sad","Surprised","Threatening","Trustworthy","Unusual","Nose_Width","Nose_Length","FaceRoundness","Noseshape"
493,"F",32.68,2.8,1.6,2.88,1.92,1.6,1.92,4.6,1.875,1.8,3.265306122,3.32,1.72,1.56,3.4,1.72,248.5,298.5,0.401770658,0.832495812
494,"F",27.28571429,1.607142857,1.571428571,4.75,2.357142857,1.428571429,2.153846154,5.535714286,3.535714286,1.321428571,2.666666667,1.714285714,1.714285714,1.392857143,4.214285714,2.214285714,207,280.5,0.430886988,0.737967914
495,"F",26.48,2,2.16,4.36,2.48,1.72,2.68,5.28,3.583333333,1.56,4.341463415,2.52,2.04,2.12,4,2.833333333,213.5,297.5,0.423194748,0.717647059
496,"F",26.63636364,1.772727273,2.090909091,3.818181818,2.909090909,2,2.454545455,5.363636364,2.318181818,1.5,4.488372093,2.409090909,1.238095238,1.863636364,3.909090909,2.227272727,195.5,227.5,0.422739245,0.859340659
497,"F",35.71428571,1.964285714,2.535714286,3.428571429,1.703703704,2.321428571,2.75,4.607142857,2.111111111,1.666666667,3.113636364,2.481481481,1.535714286,2.392857143,3.392857143,2.178571429,214,243.5,0.390162568,0.878850103
498,"F",42.82142857,2,2.5,3.535714286,1.142857143,2,2.740740741,5.071428571,1.678571429,1.464285714,1.652173913,2.285714286,1.428571429,1.821428571,3.321428571,1.964285714,235,269.5,0.432420296,0.871985158
499,"F",26.41666667,1.708333333,2.25,3.25,2.291666667,2.208333333,2.652173913,4.826086957,2.416666667,1.583333333,3.56097561,2,1.708333333,1.875,3.608695652,1.666666667,207,270,0.378600823,0.766666667
500,"F",29.44444444,2.111111111,1.814814815,2,2.307692308,1.653846154,2.296296296,3.518518519,2.185185185,2.407407407,3.06,2.62962963,1.888888889,1.703703704,3.259259259,2.111111111,213.5,210.5,0.461290323,1.014251781
501,"F",29.42857143,2.035714286,3.392857143,2.535714286,1.964285714,2.464285714,3.357142857,4.37037037,1.925925926,1.888888889,1.571428571,2.821428571,1.535714286,2.607142857,3,1.785714286,209,215.5,0.415215399,0.969837587
502,"F",36.8,1.458333333,1.52,1.72,1.44,1.6,1.64,3.208333333,1.84,1.583333333,2.209302326,2.48,1.25,1.44,3,3.88,193.5,269,0.433052434,0.719330855
503,"F",50.43478261,1.565217391,1.913043478,3.217391304,1.173913043,1.782608696,2.130434783,4.869565217,3.565217391,1.260869565,3.159090909,2.043478261,1.391304348,1.47826087,3.913043478,1.52173913,208,258,0.420918367,0.80620155
504,"F",26.46428571,1.571428571,2.214285714,3.785714286,2.214285714,2.035714286,2.321428571,5.107142857,2.785714286,1.392857143,3.7,1.857142857,1.75,2,3.285714286,2.535714286,204.5,248.5,0.406852248,0.822937626
505,"M",16.93548387,2.548387097,2.247311828,2.64516129,3.591397849,2.182795699,1.857142857,2.096774194,1.967741935,3.580645161,3.857142857,3.494623656,1.698924731,1.827956989,3.215053763,2.322580645,190,260,0.443294118,0.730769231
506,"M",30.43209877,2.0375,3.569620253,2.5125,1.7875,3.025,3.857142857,1.696202532,2.0125,4.875,1.872727273,2.775,1.7875,3.525,2.975,3.3125,216.5,244.5,0.577930442,0.885480573
507,"M",23.3452381,1.987951807,2.445783133,3.682926829,2.879518072,2.180722892,3.36,1.915662651,2.542168675,4.891566265,4.191489362,2.674698795,1.891566265,2.56626506,3.578313253,2.638554217,196.5,275.5,0.57496289,0.713248639
508,"M",25.8172043,1.804347826,1.835164835,4.663043478,2.467391304,1.739130435,3.153846154,1.804347826,2.630434783,4.847826087,4.288461538,2.434782609,1.467391304,1.760869565,3.56043956,1.934065934,227,245.5,0.532871972,0.924643585
509,"M",25.64534884,1.965116279,2.441860465,3.511627907,3.046511628,2.023809524,3.476190476,2.581395349,2.752941176,4.476744186,3.857142857,2.44047619,1.755813953,2.476744186,3.430232558,2.929411765,231.5,247,0.534333788,0.937246964
510,"M",23.69565217,2.119565217,2.782608696,4.076086957,2.912087912,2.380434783,3.346153846,2.032608696,2.260869565,4.72826087,3.487804878,2.391304348,1.855555556,2.456521739,3.510869565,2.230769231,186,247.5,0.450589302,0.751515152
511,"M",27.39784946,2.532608696,3.608695652,2.282608696,2.380434783,2.97826087,2.8,1.891304348,1.494505495,3.793478261,3.68,3.858695652,1.782608696,3.5,2.456521739,2.747252747,209,218,0.47056239,0.958715596
512,"M",30.98863636,2.045454545,2.75,3.170454545,2.511363636,2.556818182,2.384615385,2.114942529,1.920454545,4.25,3.566037736,3.284090909,1.693181818,2.443181818,3.056818182,2.352272727,200.5,213.5,0.507437314,0.93911007
513,"M",32.14444444,2.483146067,2.842696629,2.840909091,2.5,2.404494382,2.481481481,1.674157303,1.921348315,4.550561798,3.956521739,3.157303371,1.786516854,2.505617978,3.359550562,1.886363636,214.5,256,0.520522388,0.837890625
514,"M",32.37931034,2.488372093,2.720930233,2.755813953,2.034883721,2.511627907,2.64,1.802325581,2.117647059,4.325581395,3.58490566,3.476190476,1.872093023,2.552941176,3.209302326,1.965116279,204,241,0.56,0.846473029
515,"M",33.71428571,2.084337349,2.285714286,3.476190476,2.464285714,2.178571429,3.4,1.94047619,3.25,4.869047619,3.630434783,2.416666667,1.833333333,2.333333333,3.80952381,1.880952381,231.5,246,0.55224525,0.941056911
516,"M",23.37209302,2.127906977,2.627906977,3.511627907,2.976744186,2.197674419,3.043478261,2.313953488,2.174418605,4.302325581,3.943396226,2.588235294,1.882352941,2.38372093,3.313953488,2.395348837,207,267,0.601126232,0.775280899
517,"M",30.39534884,2.104651163,3.174418605,3.255813953,1.848837209,2.523255814,4.125,1.406976744,2.11627907,5.209302326,4.01754386,2.61627907,1.61627907,3.058823529,3.081395349,1.953488372,217,252.5,0.589967786,0.859405941
518,"M",23.58510638,2.35106383,2.752688172,2.361702128,2.670212766,2.361702128,3.62962963,1.670212766,2.340425532,4.468085106,4.106382979,3.095744681,1.946236559,3.117021277,2.806451613,2.585106383,186,246,0.462985685,0.756097561
519,"M",36.16304348,1.89010989,2.444444444,2.7,1.78021978,2.142857143,3.518518519,1.56043956,2.395604396,5.032967033,3.406779661,2.588888889,1.7,2.703296703,3.388888889,2.617977528,231.5,247.5,0.490781387,0.935353535
520,"M",25.10869565,2.260869565,3.5,2.282608696,2.445652174,2.793478261,3.928571429,1.673913043,1.75,4.760869565,2.288888889,2.695652174,1.692307692,3.456521739,2.695652174,2.555555556,203.5,231,0.58680203,0.880952381
521,"M",34.96590909,2.420454545,2.431818182,2.693181818,2.227272727,2.204545455,2.592592593,1.818181818,2.238636364,4.579545455,4.28,3.238636364,1.875,2.568181818,3.068181818,2.227272727,210,245.5,0.48441449,0.855397149
522,"M",29.11627907,2.176470588,3.2,2.658823529,1.670588235,2.329411765,3.958333333,1.423529412,1.976470588,5.294117647,2.22,2.535714286,1.988235294,3.258823529,3,2.404761905,222,248,0.498685364,0.89516129
523,"M",29.06451613,1.967032967,3.065217391,2.891304348,2.717391304,2.52173913,3.172413793,1.619565217,2,4.879120879,1.941176471,2.880434783,1.72826087,3.10989011,3.010989011,2.086956522,212.5,245.5,0.599630143,0.865580448
524,"M",37.59340659,1.89010989,1.758241758,2.866666667,1.791208791,1.78021978,2.5,1.626373626,3.388888889,4.549450549,3.826923077,2.307692308,1.703296703,1.9,3.811111111,2.230769231,207,228.5,0.483261803,0.905908096
525,"M",20.81707317,2.426829268,1.93902439,3.646341463,3.609756098,1.901234568,2.28,2.219512195,2.890243902,3.951219512,3.269230769,2.585365854,2.182926829,1.817073171,3.780487805,1.913580247,203,231,0.534906115,0.878787879
526,"M",21.12359551,2.227272727,1.931818182,2.784090909,3.102272727,1.793103448,1.791666667,2.75862069,2.818181818,3.715909091,4.137254902,2.443181818,1.886363636,1.784090909,3.488636364,2.681818182,215.5,260,0.49247606,0.828846154
527,"M",25.68604651,2.011627907,2.372093023,3.093023256,2.209302326,2.11627907,3.230769231,2.406976744,2.534883721,4.162790698,4.0625,2.569767442,1.918604651,2.523255814,3.174418605,3.26744186,230,278,0.442323651,0.827338129
528,"M",24.92682927,2.525,2.5625,3.2,2.55,2.5375,2.636363636,2.2,2.6375,4.2625,2.022222222,3.075,2.3875,2.4125,3.55,2.9,225,276.5,0.582188536,0.813743219
529,"M",28.5862069,1.885057471,1.770114943,4.586206897,2.494252874,1.655172414,2.821428571,1.609195402,2.666666667,5.206896552,3.76,2.275862069,1.655172414,1.827586207,3.701149425,2.045977011,200.5,251.5,0.601017106,0.7972167
530,"M",21.73563218,2.287356322,2.712643678,3.045977011,3.482758621,2.195402299,2.928571429,2.137931034,2.471264368,4.081395349,4.25,2.482758621,1.735632184,2.476744186,3.390804598,2.011627907,200.5,252.5,0.473778575,0.794059406
531,"M",25.49425287,1.816091954,1.850574713,2.643678161,3.252873563,1.88372093,3.12,1.885057471,3.686046512,4.517241379,3.933333333,2.058139535,1.954022989,2.186046512,3.563218391,2.73255814,228,246.5,0.572024085,0.92494929
532,"M",26.59340659,1.725274725,1.755555556,3.846153846,2.230769231,1.835164835,2.814814815,1.78021978,2.511111111,4.555555556,4.142857143,2.244444444,1.516483516,1.846153846,3.582417582,1.9,214.5,244,0.55922605,0.879098361
533,"M",23.22093023,2.156626506,2.666666667,2.698795181,2.180722892,2.083333333,2.538461538,1.55952381,2.30952381,4.761904762,3.690909091,2.916666667,1.785714286,2.464285714,3.182926829,2.630952381,213,260.5,0.566893424,0.817658349
534,"M",20.70652174,2.593406593,3.835164835,2.164835165,3.032967033,3.428571429,2.962962963,1.725274725,1.901098901,4.483516484,3.357142857,3.087912088,1.923076923,3.395604396,2.758241758,2.527472527,215.5,230.5,0.534161491,0.934924078
535,"M",22.6627907,2.081395349,2.360465116,2.76744186,2.329411765,2.11627907,2.407407407,2.395348837,1.906976744,3.88372093,2.956521739,3.325581395,1.755813953,2.430232558,2.825581395,3.244186047,230.5,246,0.466011116,0.93699187
536,"M",17.55172414,2.170454545,2.090909091,2.431818182,3.852272727,2.022727273,1.52,2.386363636,1.875,3.511363636,4,3.329545455,1.545454545,1.806818182,3.125,2.686046512,219,225.5,0.506997743,0.971175166
537,"M",25.51685393,1.93258427,2.862068966,2.617977528,2.078651685,2.280898876,3.285714286,2.123595506,1.842696629,4.465909091,4.25,3,1.494382022,2.786516854,2.966292135,3.125,211,230,0.596572487,0.917391304
538,"M",19.23863636,2.11627907,2.023529412,2.430232558,3.294117647,1.930232558,1.64,2.593023256,1.953488372,3.541176471,4.333333333,3.244186047,1.511627907,1.755813953,3.023529412,3.058823529,199.5,245,0.429190751,0.814285714
539,"M",25.11702128,1.784946237,2.322580645,3.053763441,2.25,2.172043011,3.096774194,1.806451613,2.548387097,4.655913978,3.901960784,2.204301075,1.623655914,2.301075269,3.419354839,2.326086957,213.5,262.5,0.529606821,0.813333333
540,"M",24.96511628,2.19047619,2.8,2.141176471,3.141176471,2.623529412,2.56,1.729411765,1.75,4.141176471,2.088888889,2.611764706,1.717647059,2.635294118,2.976470588,2.411764706,212,202.5,0.578440367,1.04691358
541,"M",19.5,2.115384615,2.076923077,3.269230769,3.52,1.846153846,2.038461538,1.730769231,2.307692308,3.846153846,4.433962264,3.192307692,1.807692308,1.769230769,3.653846154,1.92,240.5,275,0.384899467,0.874545455
542,"M",38.91304348,1.727272727,2,1.727272727,2.782608696,1.913043478,2.739130435,1.363636364,2.636363636,4.636363636,4.019607843,2.434782609,1.739130435,1.739130435,3.130434783,2.260869565,203.5,218,0.451182796,0.933486239
543,"M",21.69230769,1.769230769,1.56,2.653846154,3.192307692,1.269230769,2.038461538,1.68,2.269230769,4.346153846,3.163265306,1.769230769,1.423076923,1.653846154,3.769230769,2,239,205.5,0.424979044,1.163017032
544,"M",29.25,1.416666667,2.333333333,3.5,2.347826087,1.916666667,3.25,1.333333333,2.125,4.869565217,4.389830508,2.375,1.416666667,2.5,3.541666667,1.541666667,224.5,255.5,0.412106136,0.878669276
545,"M",35.13333333,1.433333333,1.933333333,3.2,1.9,1.586206897,3.5,1.482758621,2.1,5.366666667,4.4375,1.689655172,1.266666667,2.466666667,3.266666667,1.7,214.5,278,0.443634805,0.771582734
546,"M",29.36,1.84,3.041666667,3.8,2.32,2.2,3.52,1.541666667,1.6,5,4.428571429,1.96,1.44,2.6,3.04,1.92,232,276.5,0.383078731,0.839059675
547,"M",23.32258065,1.903225806,1.870967742,1.806451613,3.387096774,2,2.096774194,2.258064516,2.677419355,2.935483871,3.839285714,2.032258065,1.774193548,2,3.258064516,3.709677419,187,309,0.394287981,0.605177994
548,"M",26.58333333,1.47826087,1.625,4.125,1.958333333,1.434782609,3.625,1.333333333,3.086956522,5.208333333,2.52,1.458333333,1.416666667,2,3.333333333,2.458333333,234,272.5,0.424833887,0.858715596
549,"M",26.13793103,1.928571429,1.678571429,2.655172414,3.724137931,1.827586207,2.178571429,2.034482759,3.24137931,3.310344828,3.732142857,2,1.965517241,1.655172414,3.586206897,1.655172414,234,271.5,0.558206107,0.861878453
550,"M",20.39285714,2.222222222,1.571428571,3.535714286,3.607142857,1.821428571,1.821428571,2.142857143,2.357142857,3.607142857,3.98,2.269230769,1.892857143,1.821428571,3.535714286,1.714285714,237,278,0.46017316,0.852517986
551,"M",21.5,2.214285714,2.407407407,2.964285714,3.178571429,1.821428571,2,1.678571429,2.035714286,3.481481481,3.823529412,2.785714286,1.75,1.714285714,3.321428571,2.071428571,206,252,0.530421982,0.817460317
552,"M",27.79310345,1.785714286,1.535714286,3.464285714,2.068965517,1.464285714,2.689655172,1.75862069,1.965517241,4.607142857,3.807692308,1.620689655,1.586206897,1.896551724,3.172413793,3.344827586,210.5,272.5,0.402744149,0.772477064
553,"M",30.11111111,1.962962963,3.333333333,3.703703704,2.296296296,2.884615385,4.111111111,1.814814815,1.925925926,4.962962963,3.956521739,2.444444444,1.576923077,3.333333333,3.481481481,2.518518519,240.5,250.5,0.435289222,0.96007984
554,"M",26.36,1.76,1.96,3.708333333,3,1.56,3,1.92,3.826086957,4.16,4.127272727,1.84,1.68,1.96,3.56,2.32,228,237.5,0.445054945,0.96
555,"M",25.12,1.8,1.68,3.12,3.6,1.72,2.48,2.25,3.4,3.666666667,4.132075472,1.88,2.04,1.68,3.72,2.24,213,261.5,0.406779661,0.814531549
556,"M",29,1.964285714,2.071428571,1.892857143,3,2.071428571,2.071428571,1.785714286,1.814814815,4.185185185,3.431818182,3.857142857,1.928571429,2,3.107142857,2.428571429,223,274.5,0.44099118,0.812386157
557,"M",30.88461538,2.653846154,2.115384615,2.653846154,2.961538462,2.307692308,2.076923077,2,1.615384615,3.615384615,3.840909091,3,2.038461538,2.076923077,3.192307692,2.192307692,218.5,265.5,0.4296,0.822975518
558,"M",18.73076923,2.5,3.461538462,3.076923077,4.230769231,2.269230769,2.807692308,2.769230769,1.846153846,3.461538462,2.8125,2.538461538,2.153846154,2.846153846,3.115384615,2.961538462,211,291.5,0.433560091,0.723842196
559,"M",25.82142857,1.535714286,2.071428571,2.857142857,1.857142857,1.571428571,2.5,1.357142857,1.888888889,4.392857143,2.595744681,2.071428571,1.464285714,1.777777778,3.107142857,1.892857143,227.5,277.5,0.393803323,0.81981982
560,"M",22.16666667,1.708333333,2,2.958333333,2.347826087,1.458333333,2.833333333,1.791666667,1.75,4.583333333,4.096153846,3.166666667,1.708333333,1.75,3.25,1.625,232.5,300,0.465930018,0.775
561,"M",37.22222222,1.925925926,3.740740741,2.518518519,1.851851852,2.444444444,4.615384615,1.407407407,2.307692308,5.074074074,3.791666667,2,1.851851852,4.384615385,2.481481481,3.407407407,212.5,239.5,0.41827768,0.887265136
562,"M",41.07407407,1.592592593,3.148148148,3.153846154,1.703703704,2.296296296,4.259259259,1.37037037,1.888888889,4.925925926,4.390243902,2.538461538,1.518518519,2.518518519,3.555555556,1.925925926,213.5,253.5,0.448476703,0.842209073
563,"M",33.03448276,3,2.75,2.344827586,2.206896552,2.517241379,2.571428571,2.137931034,1.655172414,4.071428571,3.454545455,2.793103448,2,2.586206897,2.75862069,2.724137931,226,277.5,0.43684669,0.814414414
564,"M",42.76,1.583333333,2.88,3.08,1.12,2.12,4.36,1,1.96,5.48,3.170212766,2.541666667,1.36,3.083333333,3,2.04,271.5,274,0.412238325,0.990875912
565,"M",26.28571429,2.222222222,3.142857143,2.464285714,1.785714286,2.178571429,4.178571429,1.892857143,1.571428571,4.75,4.107142857,2.142857143,1.535714286,3.642857143,2.821428571,4.285714286,194.5,260.5,0.444542643,0.746641075
566,"M",36.82142857,1.5,1.925925926,3.035714286,1.892857143,1.407407407,3.107142857,1.357142857,2.678571429,4.607142857,4.384615385,1.857142857,1.392857143,2,3.703703704,2.035714286,199.5,287.5,0.405660377,0.693913043
567,"M",25.82608696,1.772727273,2.545454545,2.434782609,2,1.954545455,3.608695652,1.739130435,1.826086957,4.739130435,1.810810811,2.52173913,1.608695652,2.347826087,3.086956522,1.913043478,217,226.5,0.463521401,0.958057395
568,"M",31.07407407,1.769230769,2.555555556,1.888888889,2.346153846,2.259259259,3.148148148,1.814814815,2.115384615,4.423076923,1.636363636,2.518518519,1.62962963,2.576923077,3,3.592592593,215,219,0.581892167,0.98173516
569,"M",24.69565217,1.791666667,2.695652174,2.791666667,2.083333333,1.875,2.625,1.25,1.913043478,4.125,4,2.166666667,1.416666667,2.291666667,2.958333333,1.875,217.5,269,0.427991886,0.808550186
570,"M",21.60714286,1.814814815,1.785714286,3.142857143,3.964285714,2,2.678571429,1.851851852,3.214285714,3.821428571,4.272727273,1.928571429,1.5,2.035714286,3.392857143,2.035714286,229.5,275.5,0.425388819,0.833030853
571,"M",20.5862069,2,2.172413793,3.642857143,4.068965517,1.655172414,2.607142857,1.862068966,2.310344828,4.24137931,2.235294118,2.586206897,1.482758621,2.137931034,3.275862069,1.896551724,229.5,249.5,0.426243568,0.919839679
572,"M",23.2962963,2.666666667,3.538461538,2.592592593,2.703703704,2.925925926,2.592592593,1.740740741,1.888888889,4.37037037,3.625,3.407407407,1.851851852,3.037037037,2.777777778,2.703703704,220.5,255,0.409628378,0.864705882
573,"M",33.33333333,2.208333333,2.391304348,2.125,2,2.375,3.333333333,1.833333333,2.375,4.541666667,1.571428571,2.291666667,1.916666667,2.5,3,2.916666667,214,260,0.426141079,0.823076923
574,"M",23.31034483,1.862068966,2.862068966,2.551724138,2.724137931,2,3.107142857,1.586206897,2.137931034,4.517241379,4.26,2.172413793,1.310344828,2.517241379,2.862068966,1.896551724,206.5,239,0.485503912,0.864016736
575,"M",20.75,1.428571429,3,3.357142857,2.464285714,2.037037037,3.074074074,1.571428571,1.678571429,4.321428571,4.25,2.074074074,1.357142857,3,2.571428571,1.678571429,214.5,248,0.4566787,0.864919355
576,"M",20.73076923,1.692307692,1.5,2.038461538,3.807692308,1.307692308,1.56,2.769230769,1.923076923,2.84,3.169811321,2.923076923,1.230769231,1.538461538,3,2.769230769,218.5,237.5,0.483474976,0.92
577,"M",29,1.965517241,2.551724138,2.517241379,2.068965517,2.172413793,2.724137931,1.678571429,1.793103448,4.285714286,3.79245283,2.551724138,1.642857143,2.413793103,3,2.413793103,205.5,280.5,0.461077844,0.732620321
578,"M",24.81818182,1.666666667,2.363636364,3.272727273,2.181818182,2.136363636,3.318181818,1.5,2.409090909,4.590909091,3.711538462,1.772727273,1.428571429,2.909090909,3,2.136363636,216,252.5,0.406454248,0.855445545
579,"M",18.03571429,2.321428571,2,2.964285714,4.285714286,2.214285714,2.178571429,2.071428571,2.321428571,3.785714286,3.777777778,2.392857143,1.892857143,2.107142857,3.285714286,1.964285714,235,233.5,0.452538631,1.006423983
580,"M",34.38461538,3.384615385,2.2,3.346153846,2.192307692,2.038461538,2.730769231,1.92,1.76,4.5,3.489361702,4.153846154,1.730769231,2.230769231,3.5,2.653846154,204.5,248,0.471576227,0.824596774
581,"M",34.25925926,2,3.461538462,3,1.888888889,2.037037037,4.037037037,2,2.259259259,4.703703704,4.042553191,2.259259259,1.576923077,3,3.111111111,2.925925926,198,266.5,0.373188406,0.742964353
582,"M",23.06896552,1.75862069,2.571428571,4.034482759,2.310344828,2.724137931,2.827586207,1.75862069,1.724137931,4.214285714,3.254901961,2.24137931,1.344827586,2.142857143,3.137931034,2.310344828,254,257,0.446473029,0.988326848
583,"M",31.44,1.88,3.2,3.16,1.84,2.375,3.88,1.76,1.76,4.652173913,2.409836066,2.2,1.6,3.56,2.56,3.36,222.5,268,0.43124456,0.830223881
584,"M",30.51851852,1.538461538,2.037037037,3.037037037,1.851851852,1.68,3.481481481,1.692307692,2.814814815,5.111111111,3.385964912,1.777777778,1.777777778,2.37037037,2.888888889,2.37037037,284,246.5,0.451665981,1.152129817
585,"M",26.27586207,2.586206897,2.931034483,3.357142857,2.142857143,2.714285714,2.862068966,1.344827586,1.448275862,4.620689655,3.955555556,3.413793103,1.379310345,2.75862069,2.827586207,1.931034483,218,257.5,0.437444934,0.846601942
586,"M",25.5,2.04,2.269230769,2.72,2.461538462,2.038461538,2.615384615,1.769230769,2.576923077,3.923076923,2.764705882,2.458333333,1.769230769,2.076923077,3.230769231,2.153846154,209,265,0.425366695,0.788679245
587,"M",41.69230769,2,2,2.846153846,1.730769231,2,2.961538462,1.36,2.307692308,4.461538462,4.04,2.5,1.923076923,2.384615385,3.230769231,2.038461538,231,317,0.43204698,0.728706625
588,"M",43.18518519,2.481481481,3.037037037,2.407407407,1.555555556,2.407407407,3.333333333,1.222222222,1.333333333,4.148148148,4.1,3.222222222,1.538461538,3.407407407,2.307692308,2.888888889,213.5,268.5,0.407065436,0.795158287
589,"M",21.12,2.166666667,1.88,4.12,3.72,2.04,3.64,1.56,1.875,4.68,1.25,2.68,1.64,2,3.36,2.24,231,263.5,0.430728242,0.876660342
590,"M",27.72,2.04,2.08,2.6,2.08,1.96,2.56,1.68,3.2,4.32,4.038461538,2.48,1.791666667,1.92,3.4,2.48,212,319,0.405830456,0.664576803
591,"M",32.77777778,1.777777778,2.296296296,3.111111111,2,2.074074074,3.037037037,1.37037037,2.703703704,5.148148148,2.222222222,1.888888889,1.740740741,1.962962963,3.888888889,2.222222222,241.5,298,0.434412955,0.810402685
592,"M",24,1.538461538,1.692307692,3.5,3.076923077,1.769230769,2.76,1.76,3.269230769,3.846153846,2.048780488,1.730769231,1.653846154,2,3.153846154,2.346153846,284.5,237.5,0.4622057,1.197894737
593,"M",30.30769231,1.307692308,2.076923077,3.153846154,2.076923077,1.615384615,3.230769231,1.230769231,2.538461538,4.807692308,4.14893617,1.269230769,1.153846154,2,3.230769231,1.307692308,244,203.5,0.460497599,1.199017199
594,"M",34.07142857,1.444444444,2.25,2.259259259,1.571428571,1.821428571,3.214285714,1.642857143,2.571428571,4.714285714,1.769230769,2.142857143,1.392857143,2.75,2.892857143,3,208,279,0.379464286,0.745519713
595,"M",30.96153846,1.769230769,2.384615385,2.269230769,2.615384615,1.961538462,3.230769231,1.64,2.346153846,4.384615385,2.214285714,1.96,1.923076923,2.384615385,3,1.769230769,214,235,0.407001265,0.910638298
596,"M",30.03703704,1.925925926,1.333333333,3.740740741,2.28,1.185185185,2.185185185,1.814814815,2.518518519,4.346153846,3.081632653,2.518518519,1.740740741,1.555555556,3.923076923,2.666666667,220,229,0.455211025,0.96069869
597,"M",37.85185185,1.222222222,1.62962963,2.148148148,1.777777778,1.851851852,3.230769231,1.148148148,3.074074074,4.666666667,4.244444444,1.592592593,1.518518519,2,3.333333333,2.185185185,205,257,0.416300439,0.79766537
